代码,名称,最新价,涨跌幅,涨跌额,成交量(手),成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率
002060,粤 水 电,3.14,-2.48%,-0.08,17.67万,5596.83万,3.42%,3.24,3.13,3.22,3.22,0.65,1.47%,16.19,1.13
600163,中闽能源,3.92,-2.49%,-0.10,16.08万,6334.44万,2.49%,4.00,3.90,3.99,4.02,0.43,1.61%,24.82,2.03
002165,红 宝 丽,5.88,-2.49%,-0.15,23.38万,1.43亿,7.96%,6.36,5.88,6.28,6.03,1.51,3.94%,36.46,2.19
000797,中国武夷,3.13,-2.49%,-0.08,7.17万,2267.88万,3.12%,3.23,3.13,3.19,3.21,0.67,0.46%,-41.69,0.98
300742,越博动力,21.11,-2.49%,-0.54,1.97万,4175.92万,5.73%,21.86,20.62,21.59,21.65,0.82,4.56%,276.44,4.62
000837,*ST秦机,7.01,-2.50%,-0.18,5.17万,3640.26万,3.06%,7.17,6.95,7.17,7.19,1.11,0.75%,30.10,2.32
000966,长源电力,3.89,-2.51%,-0.10,19.42万,7585.35万,3.01%,3.98,3.86,3.93,3.99,0.68,1.75%,14.22,1.02
002909,集泰股份,9.72,-2.51%,-0.25,3.96万,3880.76万,4.71%,10.09,9.62,9.87,9.97,1.40,1.83%,20.61,3.08
600587,新华医疗,13.58,-2.51%,-0.35,5.32万,7269.99万,3.30%,13.92,13.46,13.90,13.93,1.07,1.32%,19.43,1.27
000408,*ST藏格,7.76,-2.51%,-0.20,6.16万,4849.56万,4.27%,8.07,7.73,8.00,7.96,0.90,1.30%,45.59,1.88
603916,苏博特,25.18,-2.52%,-0.65,3.96万,9962.54万,5.07%,26.06,24.75,25.75,25.83,0.70,1.15%,21.89,3.12
000009,中国宝安,7.36,-2.52%,-0.19,57.53万,4.23亿,5.30%,7.60,7.20,7.48,7.55,0.85,2.25%,27.30,2.81
300600,国瑞科技,20.91,-2.52%,-0.54,10.32万,2.18亿,4.52%,21.80,20.83,21.64,21.45,1.06,5.01%,100.21,5.38
000561,烽火电子,6.95,-2.52%,-0.18,5.78万,4050.59万,2.81%,7.12,6.92,7.07,7.13,0.59,0.97%,606.88,2.95
600507,方大特钢,6.94,-2.53%,-0.18,35.04万,2.44亿,2.53%,7.09,6.91,7.09,7.12,0.88,1.63%,7.50,1.77
002390,信邦制药,8.47,-2.53%,-0.22,18.37万,1.57亿,5.41%,8.80,8.33,8.70,8.69,0.61,1.18%,85.96,2.90
688169,石头科技,962.00,-2.53%,-25.00,5386,5.18亿,5.24%,984.98,933.30,980.00,987.00,0.96,3.31%,53.48,9.69
605068,明新旭腾,28.82,-2.54%,-0.75,1.77万,5139.06万,3.42%,29.62,28.61,29.28,29.57,0.68,4.27%,22.52,2.91
002586,*ST围海,1.92,-2.54%,-0.05,3.56万,683.64万,4.57%,1.97,1.88,1.97,1.97,2.04,0.40%,-13.92,0.61
300580,贝斯特,18.42,-2.54%,-0.48,2.03万,3791.33万,3.97%,19.15,18.40,19.02,18.90,0.75,1.09%,22.35,2.29
300842,帝科股份,64.71,-2.55%,-1.69,2.01万,1.31亿,5.23%,67.50,64.03,65.92,66.40,0.81,8.02%,61.23,7.77
605136,丽人丽妆,25.27,-2.55%,-0.66,2.79万,7077.18万,3.39%,25.88,25.00,25.85,25.93,0.65,6.96%,39.56,4.61
300757,罗博特科,37.81,-2.55%,-0.99,4563,1717.50万,4.56%,38.77,37.00,38.77,38.80,0.84,0.83%,518.91,5.36
300119,瑞普生物,18.71,-2.55%,-0.49,4.94万,9276.64万,3.02%,19.20,18.62,18.75,19.20,1.11,2.01%,22.50,3.28
603609,禾丰牧业,12.21,-2.55%,-0.32,7.03万,8612.70万,3.03%,12.53,12.15,12.53,12.53,0.71,0.78%,9.10,1.75
603637,镇海股份,7.98,-2.56%,-0.21,1.75万,1400.52万,2.32%,8.10,7.91,8.10,8.19,0.46,0.72%,36.73,2.48
002540,亚太科技,5.32,-2.56%,-0.14,18.98万,1.01亿,3.30%,5.41,5.23,5.23,5.46,1.39,2.12%,20.71,1.43
000825,太钢不锈,3.80,-2.56%,-0.10,98.93万,3.73亿,3.08%,3.83,3.71,3.80,3.90,2.07,1.74%,15.17,0.67
603728,鸣志电器,15.93,-2.57%,-0.42,3.40万,5444.36万,3.43%,16.40,15.84,16.35,16.35,0.62,0.82%,35.03,3.11
000933,神火股份,7.96,-2.57%,-0.21,59.21万,4.69亿,6.36%,8.29,7.77,8.25,8.17,0.69,3.12%,27.04,2.64
601608,中信重工,3.79,-2.57%,-0.10,35.78万,1.36亿,2.57%,3.87,3.77,3.84,3.89,0.52,0.82%,60.99,2.24
300012,华测检测,28.40,-2.57%,-0.75,17.21万,4.94亿,3.64%,29.28,28.22,29.18,29.15,1.12,1.14%,89.07,13.32
002799,环球印务,18.14,-2.58%,-0.48,4.00万,7245.25万,4.62%,18.55,17.69,18.38,18.62,0.58,2.22%,37.35,5.01
600091,ST明科,1.51,-2.58%,-0.04,5.46万,812.20万,4.52%,1.54,1.47,1.50,1.55,1.65,1.25%,-1262.99,0.73
300547,川环科技,9.06,-2.58%,-0.24,6.03万,5512.10万,6.02%,9.40,8.84,9.35,9.30,1.03,4.16%,20.60,2.31
688036,传音控股,147.10,-2.58%,-3.90,4.61万,6.77亿,7.33%,153.72,142.65,152.00,151.00,0.79,1.18%,45.17,12.10
300869,康泰医学,120.98,-2.58%,-3.21,3.66万,4.44亿,4.90%,125.29,119.20,122.02,124.19,0.67,9.49%,70.80,33.03
000547,航天发展,30.15,-2.58%,-0.80,52.36万,15.55亿,6.95%,30.95,28.80,30.70,30.95,0.95,4.34%,86.82,6.03
603839,安正时尚,9.41,-2.59%,-0.25,1.39万,1307.46万,5.80%,9.76,9.20,9.76,9.66,1.29,0.35%,21.27,1.34
688585,上纬新材,12.03,-2.59%,-0.32,1.81万,2204.54万,5.83%,12.54,11.82,12.12,12.35,0.81,4.65%,36.43,4.57
600081,东风科技,15.40,-2.59%,-0.41,17.67万,2.70亿,7.46%,16.10,14.92,15.95,15.81,0.46,5.64%,38.56,3.35
300499,高澜股份,9.75,-2.60%,-0.26,3.52万,3442.73万,4.00%,10.00,9.60,9.96,10.01,0.63,1.57%,46.37,3.48
002132,恒星科技,3.00,-2.60%,-0.08,39.96万,1.19亿,3.57%,3.03,2.92,3.02,3.08,0.78,3.19%,33.30,1.37
603713,密尔克卫,121.77,-2.61%,-3.26,9461,1.16亿,3.90%,125.89,121.01,124.00,125.03,1.07,1.38%,66.87,11.53
000995,皇台酒业,28.36,-2.61%,-0.76,18.25万,5.34亿,7.69%,30.50,28.26,29.12,29.12,0.57,10.29%,942.75,48.59
300893,松原股份,35.80,-2.61%,-0.96,2.45万,8904.00万,4.49%,37.41,35.76,36.75,36.76,0.60,10.31%,43.67,5.25
600740,山西焦化,6.71,-2.61%,-0.18,52.91万,3.53亿,5.08%,6.85,6.50,6.80,6.89,0.72,5.49%,10.69,1.19
603979,金诚信,13.03,-2.62%,-0.35,13.18万,1.72亿,4.33%,13.50,12.92,13.40,13.38,0.83,2.26%,20.67,1.70
600745,闻泰科技,106.00,-2.62%,-2.85,23.20万,24.33亿,5.87%,107.57,101.18,105.50,108.85,1.06,2.83%,43.81,4.59
688233,神工股份,42.63,-2.63%,-1.15,9575,4132.23万,5.41%,44.70,42.33,43.78,43.78,0.57,2.51%,88.52,5.83
002201,九鼎新材,11.46,-2.63%,-0.31,4.82万,5436.75万,7.22%,11.73,10.88,11.71,11.77,1.51,1.45%,257.99,4.00
600501,航天晨光,10.30,-2.65%,-0.28,8.47万,8689.48万,3.88%,10.55,10.14,10.53,10.58,0.59,2.01%,197.52,2.02
300127,银河磁体,16.54,-2.65%,-0.45,5.34万,8786.98万,5.00%,17.05,16.20,16.99,16.99,1.02,2.35%,36.48,4.26
002532,天山铝业,7.34,-2.65%,-0.20,10.54万,7767.75万,5.31%,7.64,7.24,7.50,7.54,0.98,2.47%,20.88,1.83
603208,江山欧派,94.18,-2.66%,-2.57,1.01万,9618.31万,5.49%,98.22,92.91,96.63,96.75,0.91,0.97%,23.76,6.45
002239,奥特佳,4.76,-2.66%,-0.13,144.42万,6.97亿,6.54%,5.04,4.72,4.97,4.89,0.59,4.61%,-241.53,2.87
002595,豪迈科技,28.53,-2.66%,-0.78,4.69万,1.35亿,3.99%,29.45,28.28,29.38,29.31,0.77,0.89%,21.38,4.17
000510,新金路,4.36,-2.68%,-0.12,10.48万,4616.07万,4.91%,4.54,4.32,4.46,4.48,1.02,1.91%,60.18,2.59
600150,中国船舶,18.16,-2.68%,-0.50,17.64万,3.21亿,3.38%,18.66,18.03,18.49,18.66,0.68,1.28%,373.84,1.76
002643,万润股份,21.67,-2.69%,-0.60,12.63万,2.78亿,6.51%,23.00,21.55,22.47,22.27,0.91,1.41%,42.40,3.98
600598,北大荒,18.77,-2.70%,-0.52,24.60万,4.64亿,3.27%,19.25,18.62,19.25,19.29,0.63,1.38%,24.11,4.76
000538,云南白药,140.97,-2.70%,-3.91,17.74万,25.14亿,7.81%,149.00,137.68,143.85,144.88,0.96,2.95%,31.76,4.72
000061,农 产 品,7.21,-2.70%,-0.20,16.83万,1.22亿,2.83%,7.38,7.17,7.34,7.41,0.68,0.99%,33.41,2.28
688098,申联生物,15.86,-2.70%,-0.44,2.22万,3541.68万,4.29%,16.40,15.70,16.37,16.30,1.01,0.85%,35.46,4.64
002708,光洋股份,5.76,-2.70%,-0.16,4.50万,2601.06万,4.39%,5.94,5.68,5.93,5.92,1.01,1.14%,52.22,1.85
002638,*ST勤上,1.44,-2.70%,-0.04,12.24万,1752.75万,4.73%,1.48,1.41,1.48,1.48,1.35,1.25%,-83.37,0.62
002395,双象股份,13.32,-2.70%,-0.37,6138,827.23万,2.70%,13.69,13.32,13.69,13.69,0.68,0.23%,105.15,4.07
600732,爱旭股份,19.03,-2.71%,-0.53,32.08万,6.19亿,8.84%,20.20,18.47,19.66,19.56,1.03,7.19%,77.68,7.89
002097,山河智能,7.89,-2.71%,-0.22,16.33万,1.29亿,7.03%,8.08,7.51,7.51,8.11,1.20,1.77%,12.58,1.59
002386,天原股份,5.73,-2.72%,-0.16,16.34万,9410.78万,4.24%,5.95,5.70,5.91,5.89,0.63,2.09%,218.70,0.90
002171,楚江新材,8.59,-2.72%,-0.24,20.71万,1.77亿,4.87%,8.80,8.37,8.80,8.83,0.71,1.71%,43.35,2.08
002967,广电计量,35.02,-2.72%,-0.98,8.63万,3.08亿,3.89%,36.40,35.00,36.30,36.00,1.10,4.55%,176.18,11.85
600608,ST沪科,3.93,-2.72%,-0.11,2.62万,1024.66万,3.71%,4.03,3.88,4.03,4.04,1.51,0.82%,587.35,20.72
603222,济民制药,11.07,-2.72%,-0.31,23.98万,2.68亿,5.27%,11.45,10.85,11.45,11.38,0.66,7.49%,76.26,4.07
600331,宏达股份,2.14,-2.73%,-0.06,34.52万,7349.69万,4.55%,2.20,2.10,2.20,2.20,1.07,1.70%,-10.81,2.18
600006,东风汽车,8.20,-2.73%,-0.23,115.76万,9.53亿,5.22%,8.51,8.07,8.50,8.43,0.66,5.79%,25.09,2.11
002787,华源控股,6.05,-2.73%,-0.17,3.78万,2299.69万,4.18%,6.24,5.98,6.23,6.22,1.00,2.03%,24.79,1.27
300858,科拓生物,67.60,-2.73%,-1.90,1.40万,9483.05万,4.27%,69.00,66.03,68.52,69.50,0.81,6.80%,57.68,6.14
603898,好莱客,14.58,-2.74%,-0.41,1.30万,1886.63万,5.14%,15.00,14.23,14.91,14.99,1.37,0.42%,18.93,1.85
600380,健康元,14.21,-2.74%,-0.40,25.97万,3.73亿,3.90%,14.73,14.16,14.51,14.61,0.91,1.33%,22.44,2.55
300591,万里马,6.03,-2.74%,-0.17,10.34万,6309.21万,8.06%,6.41,5.91,6.20,6.20,1.14,5.02%,-21.66,4.11
600997,开滦股份,5.66,-2.75%,-0.16,23.97万,1.38亿,4.30%,5.88,5.63,5.82,5.82,0.96,1.51%,8.37,0.76
600809,山西汾酒,411.99,-2.76%,-11.70,9.31万,38.83亿,7.57%,434.00,401.93,419.20,423.69,1.29,1.08%,109.42,39.27
300331,苏大维格,21.09,-2.77%,-0.60,3.39万,7249.91万,6.22%,22.25,20.90,21.69,21.69,1.17,2.05%,105.88,3.13
603777,来伊份,11.94,-2.77%,-0.34,2.76万,3304.65万,4.89%,12.27,11.67,12.20,12.28,0.92,0.82%,-80.32,2.38
600298,安琪酵母,56.80,-2.77%,-1.62,20.78万,11.85亿,6.09%,59.35,55.79,58.43,58.42,0.86,2.52%,34.67,8.47
601012,隆基股份,110.40,-2.77%,-3.15,126.62万,140.77亿,8.86%,117.00,106.94,116.00,113.55,1.31,3.36%,49.13,12.83
000657,中钨高新,7.36,-2.77%,-0.21,20.13万,1.47亿,7.00%,7.64,7.11,7.59,7.57,1.15,2.60%,38.31,1.79
002802,洪汇新材,21.01,-2.78%,-0.60,8752,1855.85万,5.88%,22.06,20.79,21.30,21.61,1.03,1.46%,25.15,4.10
688589,力合微,32.55,-2.78%,-0.93,8242,2711.55万,4.00%,33.73,32.39,33.45,33.48,1.06,3.36%,280.84,4.67
603267,鸿远电子,149.02,-2.78%,-4.26,2.97万,4.50亿,5.36%,156.58,148.36,151.63,153.28,0.89,1.88%,80.82,14.25
002050,三花智控,26.58,-2.78%,-0.76,39.34万,10.52亿,5.41%,27.75,26.27,27.10,27.34,0.78,1.12%,65.55,9.93
002701,奥瑞金,5.24,-2.78%,-0.15,28.33万,1.50亿,5.38%,5.47,5.18,5.40,5.39,0.91,1.17%,19.68,2.18
603103,横店影视,16.06,-2.78%,-0.46,7.72万,1.23亿,4.48%,16.26,15.52,15.76,16.52,0.89,1.22%,-20.76,5.33
300782,卓胜微,630.90,-2.79%,-18.10,2.63万,16.43亿,6.10%,654.60,615.01,651.01,649.00,1.05,2.48%,118.70,49.12
300890,翔丰华,55.41,-2.79%,-1.59,3.96万,2.23亿,6.75%,58.98,55.13,58.25,57.00,0.58,16.66%,104.70,5.44
002576,通达动力,10.45,-2.79%,-0.30,4.96万,5180.73万,3.81%,10.72,10.31,10.72,10.75,1.03,3.02%,21.41,1.82
600958,东方证券,11.49,-2.79%,-0.33,71.49万,8.28亿,2.71%,11.79,11.47,11.78,11.82,0.98,1.25%,19.75,1.45
000766,通化金马,3.13,-2.80%,-0.09,11.18万,3478.92万,4.04%,3.16,3.03,3.15,3.22,0.96,1.58%,-14.32,1.22
000509,*ST华塑,2.43,-2.80%,-0.07,9.11万,2206.00万,4.00%,2.48,2.38,2.43,2.50,1.03,1.10%,-108.12,21.29
300915,海融科技,76.62,-2.80%,-2.21,1.35万,1.05亿,3.82%,78.82,75.81,78.00,78.83,0.68,9.02%,71.39,3.58
300906,日月明,33.60,-2.81%,-0.97,1.81万,6158.70万,6.25%,34.96,32.80,34.55,34.57,0.79,9.06%,81.68,3.41
300238,冠昊生物,23.13,-2.82%,-0.67,6.17万,1.44亿,3.11%,23.80,23.06,23.47,23.80,0.68,2.40%,124.79,8.22
603477,巨星农牧,11.37,-2.82%,-0.33,2.58万,2927.28万,5.90%,11.69,11.00,11.58,11.70,0.70,1.07%,114.87,2.07
600744,华银电力,3.10,-2.82%,-0.09,58.39万,1.80亿,8.78%,3.27,2.99,3.08,3.19,0.84,7.05%,-633.39,1.80
002188,ST巴士,2.41,-2.82%,-0.07,2.67万,636.05万,4.03%,2.46,2.36,2.46,2.48,1.78,1.11%,-232.05,-424.83
600302,标准股份,4.12,-2.83%,-0.12,4.17万,1731.52万,3.77%,4.25,4.09,4.24,4.24,0.85,1.20%,942.72,1.33
300530,达志科技,31.58,-2.83%,-0.92,1.15万,3594.73万,3.66%,31.90,30.71,31.50,32.50,0.81,1.19%,-544.52,14.13
300690,双一科技,55.87,-2.83%,-1.63,3.11万,1.74亿,4.92%,57.90,55.07,57.62,57.50,0.68,4.35%,16.23,4.97
600600,青岛啤酒,106.50,-2.84%,-3.11,8.24万,8.75亿,5.84%,110.30,103.90,109.03,109.61,1.11,1.18%,36.59,6.82
600089,特变电工,10.25,-2.84%,-0.30,140.65万,14.41亿,6.16%,10.70,10.05,10.65,10.55,0.81,3.79%,18.35,1.19
002141,贤丰控股,2.39,-2.85%,-0.07,9.45万,2259.98万,5.69%,2.47,2.33,2.46,2.46,0.58,1.49%,-10.04,2.40
600523,贵航股份,14.68,-2.85%,-0.43,5.16万,7578.17万,5.56%,15.24,14.40,15.17,15.11,0.87,1.28%,43.89,2.31
600490,鹏欣资源,4.77,-2.85%,-0.14,110.65万,5.27亿,4.48%,4.86,4.64,4.86,4.91,1.27,6.59%,118.64,1.67
601901,方正证券,9.52,-2.86%,-0.28,120.75万,11.58亿,4.29%,9.82,9.40,9.79,9.80,0.39,1.47%,39.65,1.96
002681,*ST奋达,4.08,-2.86%,-0.12,14.26万,5798.51万,4.29%,4.17,3.99,4.16,4.20,1.10,1.31%,5.26,3.26
300141,和顺电气,9.17,-2.86%,-0.27,8.12万,7499.22万,6.46%,9.60,8.99,9.58,9.44,1.00,4.90%,-140.06,3.26
688595,芯海科技,58.71,-2.86%,-1.73,1.49万,8715.89万,6.02%,60.20,56.56,60.20,60.44,1.01,7.30%,72.55,7.02
300178,腾邦国际,3.72,-2.87%,-0.11,22.40万,8070.38万,19.58%,3.82,3.07,3.69,3.83,0.87,3.83%,-4.02,2.43
000718,苏宁环球,4.38,-2.88%,-0.13,221.77万,10.13亿,15.08%,4.93,4.25,4.77,4.51,4.49,9.69%,11.75,1.61
605108,同庆楼,21.20,-2.89%,-0.63,2.52万,5377.22万,3.16%,21.80,21.11,21.80,21.83,1.18,5.04%,29.87,2.32
003008,开普检测,38.36,-2.89%,-1.14,1.45万,5604.62万,3.44%,39.50,38.14,39.39,39.50,0.97,7.24%,34.02,3.08
300616,尚品宅配,86.47,-2.90%,-2.58,1.24万,1.08亿,7.94%,91.48,84.41,90.00,89.05,0.81,0.95%,223.28,5.04
603039,泛微网络,94.00,-2.90%,-2.81,6133,5828.89万,4.95%,98.20,93.41,97.10,96.81,1.18,0.29%,192.08,20.85
002695,煌上煌,23.40,-2.90%,-0.70,8.49万,1.99亿,3.82%,24.00,23.08,24.00,24.10,0.67,1.84%,38.58,5.06
003002,壶化股份,14.02,-2.91%,-0.42,3.24万,4551.72万,4.99%,14.52,13.80,14.40,14.44,0.63,6.47%,30.37,2.77
603035,常熟汽饰,13.01,-2.91%,-0.39,10.64万,1.38亿,4.78%,13.53,12.89,13.44,13.40,0.85,3.10%,15.09,1.33
300218,安利股份,8.67,-2.91%,-0.26,5.43万,4773.27万,6.16%,9.15,8.60,9.02,8.93,2.17,2.51%,82.77,1.81
603992,松霖科技,16.60,-2.92%,-0.50,1.45万,2418.12万,4.27%,17.04,16.31,16.96,17.10,0.93,3.24%,25.96,3.45
300427,红相股份,22.24,-2.92%,-0.67,13.24万,2.97亿,6.02%,23.26,21.88,22.78,22.91,0.90,4.17%,26.67,3.52
603069,海汽集团,19.88,-2.93%,-0.60,10.30万,2.05亿,7.08%,20.46,19.01,20.46,20.48,0.55,3.26%,-44.77,6.15
603319,湘油泵,39.40,-2.93%,-1.19,2.06万,8103.63万,8.72%,40.54,37.00,40.54,40.59,0.63,1.96%,23.90,4.58
300835,龙磁科技,46.60,-2.94%,-1.41,1.13万,5312.63万,5.23%,48.64,46.13,48.01,48.01,0.96,6.41%,65.97,3.89
300118,东方日升,28.00,-2.95%,-0.85,66.82万,18.56亿,9.05%,29.37,26.76,29.18,28.85,0.78,10.57%,29.23,2.80
002006,精功科技,5.59,-2.95%,-0.17,20.35万,1.14亿,7.64%,5.89,5.45,5.84,5.76,0.82,4.47%,113.98,2.75
000411,英特集团,16.77,-2.95%,-0.51,5.49万,9214.41万,3.76%,17.15,16.50,17.00,17.28,0.51,2.65%,27.21,2.57
600310,桂东电力,3.94,-2.96%,-0.12,15.72万,6179.54万,4.19%,4.03,3.86,4.00,4.06,0.42,1.90%,27.74,1.43
002683,宏大爆破,41.61,-2.96%,-1.27,12.40万,5.17亿,4.38%,42.88,41.00,42.60,42.88,0.61,2.04%,86.15,6.03
300799,左江科技,52.60,-2.97%,-1.61,1.26万,6621.40万,4.89%,54.35,51.70,53.75,54.21,1.07,3.89%,145.56,8.42
600537,亿晶光电,4.90,-2.97%,-0.15,55.29万,2.68亿,5.94%,5.03,4.73,5.00,5.05,0.62,4.70%,821.99,1.73
600467,好当家,2.94,-2.97%,-0.09,76.70万,2.25亿,4.62%,3.02,2.88,2.98,3.03,0.98,5.25%,59.16,1.32
000576,甘化科工,10.78,-2.97%,-0.33,13.60万,1.48亿,5.85%,11.33,10.68,11.32,11.11,0.70,3.18%,4.81,2.56
002988,豪美新材,13.70,-2.97%,-0.42,1.81万,2482.24万,3.33%,14.07,13.60,14.01,14.12,1.45,3.11%,39.00,1.54
000893,亚钾国际,8.48,-2.97%,-0.26,5.76万,4931.46万,5.26%,8.88,8.42,8.83,8.74,0.92,1.44%,268.63,1.75
300807,天迈科技,30.31,-2.98%,-0.93,3.40万,1.04亿,8.35%,31.73,29.12,31.30,31.24,1.00,11.30%,-119.68,3.31
601008,连云港,3.91,-2.98%,-0.12,31.05万,1.21亿,5.46%,4.00,3.78,3.99,4.03,0.44,3.06%,274.84,1.24
601233,桐昆股份,21.82,-2.98%,-0.67,57.42万,12.61亿,4.54%,22.62,21.60,22.45,22.49,0.98,2.61%,19.95,2.43
002271,东方雨虹,45.50,-2.99%,-1.40,37.18万,17.11亿,7.42%,48.48,45.00,47.19,46.90,0.99,2.21%,37.61,8.10
605222,起帆电缆,19.78,-2.99%,-0.61,1.86万,3699.26万,3.87%,20.39,19.60,20.39,20.39,1.05,3.72%,19.32,2.92
600495,晋西车轴,4.21,-3.00%,-0.13,23.79万,1.00亿,3.46%,4.30,4.15,4.28,4.34,0.50,1.97%,160.17,1.59
601375,中原证券,6.13,-3.01%,-0.19,236.41万,14.67亿,4.91%,6.39,6.08,6.38,6.32,0.76,8.84%,246.05,2.13
002113,*ST天润,1.29,-3.01%,-0.04,14.01万,1796.34万,5.26%,1.33,1.26,1.32,1.33,1.34,1.45%,3.57,3.79
000010,美丽生态,3.87,-3.01%,-0.12,8.79万,3427.65万,4.51%,4.02,3.84,3.97,3.99,0.73,1.68%,91.45,6.66
300080,易成新能,5.48,-3.01%,-0.17,25.83万,1.40亿,6.73%,5.58,5.20,5.46,5.65,0.74,2.37%,252.22,2.32
300164,通源石油,3.86,-3.02%,-0.12,17.74万,6830.35万,2.76%,3.91,3.80,3.90,3.98,0.78,4.87%,-11.60,1.07
002458,益生股份,11.24,-3.02%,-0.35,10.74万,1.21亿,3.19%,11.56,11.19,11.56,11.59,0.74,1.72%,57.71,3.50
000519,中兵红箭,10.26,-3.02%,-0.32,51.14万,5.21亿,5.29%,10.57,10.01,10.57,10.58,0.71,3.68%,32.53,1.69
603600,永艺股份,12.47,-3.03%,-0.39,6.12万,7711.26万,4.28%,12.90,12.35,12.35,12.86,1.44,2.02%,13.66,2.73
000869,张 裕Ａ,44.10,-3.03%,-1.38,6.92万,3.10亿,7.04%,46.70,43.50,45.30,45.48,0.82,1.52%,56.15,2.96
603690,至纯科技,36.36,-3.04%,-1.14,7.37万,2.67亿,5.44%,37.40,35.36,37.40,37.50,1.15,3.04%,101.69,3.87
300309,吉艾科技,2.55,-3.04%,-0.08,18.71万,4831.48万,4.18%,2.65,2.54,2.59,2.63,0.70,2.23%,-3.82,9.75
000612,焦作万方,7.64,-3.05%,-0.24,35.75万,2.71亿,5.20%,7.82,7.41,7.82,7.88,0.76,3.00%,18.52,1.95
002158,汉钟精机,16.21,-3.05%,-0.51,17.15万,2.76亿,4.84%,16.45,15.64,16.39,16.72,1.05,3.23%,27.01,4.02
002798,帝欧家居,19.03,-3.06%,-0.60,7.17万,1.37亿,6.62%,20.00,18.70,19.65,19.63,1.18,3.21%,13.70,1.81
600280,*ST中商,2.22,-3.06%,-0.07,5.84万,1297.47万,4.80%,2.29,2.18,2.28,2.29,1.76,0.51%,-125.35,3.08
600186,莲花健康,2.85,-3.06%,-0.09,20.95万,5983.26万,3.74%,2.93,2.82,2.92,2.94,0.53,1.52%,56.36,10.83
605151,西上海,18.99,-3.06%,-0.60,3.31万,6309.28万,4.29%,19.64,18.80,19.40,19.59,0.71,9.93%,22.14,2.27
603520,司太立,59.50,-3.06%,-1.88,7.20万,4.28亿,4.17%,61.20,58.64,61.20,61.38,1.63,3.07%,55.07,8.04
600888,新疆众和,5.69,-3.07%,-0.18,26.34万,1.49亿,6.81%,5.94,5.54,5.82,5.87,1.07,2.84%,18.18,1.25
600590,泰豪科技,5.37,-3.07%,-0.17,8.02万,4305.27万,4.33%,5.52,5.28,5.50,5.54,0.76,0.95%,30.57,1.17
601179,中国西电,4.42,-3.07%,-0.14,45.53万,2.03亿,3.07%,4.55,4.41,4.55,4.56,0.86,0.89%,80.12,1.14
603617,君禾股份,9.78,-3.07%,-0.31,4.38万,4273.66万,10.21%,10.27,9.24,10.27,10.09,0.50,2.21%,21.26,3.03
300439,美康生物,17.32,-3.08%,-0.55,2.51万,4355.29万,4.53%,17.96,17.15,17.87,17.87,1.01,1.21%,14.88,3.67
688363,华熙生物,137.95,-3.08%,-4.39,3.20万,4.39亿,4.27%,141.98,135.90,140.42,142.34,1.13,3.42%,113.50,13.75
600549,厦门钨业,16.62,-3.09%,-0.53,52.02万,8.53亿,7.29%,17.26,16.01,17.20,17.15,0.96,3.70%,47.51,3.16
000833,粤桂股份,4.70,-3.09%,-0.15,7.08万,3339.14万,3.09%,4.81,4.66,4.81,4.85,0.83,1.87%,-44.50,1.14
603089,正裕工业,9.08,-3.09%,-0.29,3.48万,3192.16万,4.80%,9.41,8.96,9.36,9.37,0.79,1.56%,41.74,2.19
688365,光云科技,23.74,-3.10%,-0.76,1.26万,3015.33万,6.29%,24.83,23.29,24.50,24.50,1.05,3.68%,121.76,8.70
002125,湘潭电化,6.87,-3.10%,-0.22,24.56万,1.69亿,7.62%,7.26,6.72,7.20,7.09,0.74,4.14%,174.30,2.49
000905,厦门港务,6.87,-3.10%,-0.22,8.60万,5938.00万,2.82%,7.05,6.85,6.96,7.09,0.51,1.62%,36.51,1.23
603833,欧派家居,128.00,-3.10%,-4.10,3.83万,4.94亿,6.05%,134.39,126.40,133.40,132.10,1.62,0.64%,39.82,7.12
300669,沪宁股份,37.69,-3.11%,-1.21,2.55万,9615.62万,3.98%,38.87,37.32,38.61,38.90,1.42,2.61%,77.79,7.75
300013,新宁物流,6.54,-3.11%,-0.21,9.56万,6374.79万,5.33%,6.88,6.52,6.70,6.75,0.77,2.29%,-66.97,3.77
000901,航天科技,9.94,-3.12%,-0.32,16.57万,1.66亿,4.19%,10.35,9.92,10.26,10.26,0.66,2.17%,-62.84,1.63
601018,宁波港,4.03,-3.13%,-0.13,52.49万,2.14亿,3.13%,4.16,4.03,4.14,4.16,0.77,0.40%,17.62,1.23
000585,*ST东电,1.55,-3.13%,-0.05,4.25万,656.50万,5.00%,1.60,1.52,1.60,1.60,0.96,0.70%,6.20,10.40
002979,雷赛智能,42.08,-3.13%,-1.36,1.60万,6781.04万,3.80%,43.46,41.81,43.00,43.44,0.63,3.08%,45.41,8.30
300707,威唐工业,15.03,-3.16%,-0.49,4.76万,7197.98万,6.12%,15.55,14.60,15.20,15.52,0.95,4.29%,48.49,3.47
002021,ST中捷,1.84,-3.16%,-0.06,2.56万,473.22万,3.16%,1.88,1.82,1.87,1.90,0.46,0.37%,-36.88,1.85
600644,乐山电力,5.50,-3.17%,-0.18,9.75万,5347.51万,3.70%,5.60,5.39,5.60,5.68,0.48,1.81%,12.74,1.78
